[ 2016-06-17T14:36:03+08:00 ] / | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.002001s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.006000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `is_publish` = '1' ) AND ( `is_nav` = 1 ) AND ( `hardware` NOT IN ('mobile') ) ORDER BY orderNum desc [ RunTime:0.001000s ]
[ 2016-06-17T14:38:52+08:00 ] / | NOTIC: [8] Undefined variable: part3 HomeAction.class.php 第 196 行.
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `alias` = 'pc' ) AND ( `is_publish` = 1 ) LIMIT 1  [ RunTime:0.001000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '3' ) AND ( `hardware` = 'pc' ) AND ( `is_publish` = 1 ) [ RunTime:0.000000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SHOW COLUMNS FROM `y_common` [ RunTime:0.005000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_common` LIMIT 1  [ RunTime:0.001000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SHOW COLUMNS FROM `y_system` [ RunTime:0.006000s ]
[ 2016-06-17T14:38:52+08:00 ] / | NOTIC: [8] Undefined index: mobile_theme HomeAction.class.php 第 34 行.
[ 2016-06-17T14:38:52+08:00 ] / | NOTIC: [8] Undefined index: web_theme HomeAction.class.php 第 37 行.
[ 2016-06-17T14:38:52+08:00 ] / | NOTIC: [8] Undefined variable: commonInfo HomeAction.class.php 第 39 行.
[ 2016-06-17T14:38:52+08:00 ] / | NOTIC: [8] Undefined index: url HomeAction.class.php 第 44 行.
[ 2016-06-17T14:38:52+08:00 ] / | NOTIC: [2] Missing argument 2 for HomeAction::assignSystem(), called in F:\WWW\vote\App\Lib\Action\HomeAction.class.php on line 48 and defined HomeAction.class.php 第 95 行.
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_system` WHERE ( `lang` = 'zh-cn' ) AND ( `hardware` = 'pc' ) LIMIT 1  [ RunTime:0.000000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `alias` = 'Goods' ) AND ( `is_publish` = 1 ) LIMIT 1  [ RunTime:0.000000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '20' ) AND ( `is_publish` = 1 ) AND ( `lang` = 'zh-cn' ) AND ( `hardware` = 'pc' ) ORDER BY ordernum desc [ RunTime:0.001000s ]
[ 2016-06-17T14:38:52+08:00 ] / | NOTIC: [8] Undefined variable: newsCid IndexAction.class.php 第 78 行.
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1527' ) AND ( `is_publish` = 1 ) AND ( `lang` = 'zh-cn' ) AND ( `hardware` = 'pc' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1515' ) AND ( `is_publish` = 1 ) AND ( `lang` = 'zh-cn' ) AND ( `hardware` = 'pc' ) ORDER BY ordernum desc [ RunTime:0.001000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1516' ) AND ( `is_publish` = 1 ) AND ( `lang` = 'zh-cn' ) AND ( `hardware` = 'pc' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1517' ) AND ( `is_publish` = 1 ) AND ( `lang` = 'zh-cn' ) AND ( `hardware` = 'pc' ) ORDER BY ordernum desc [ RunTime:0.001000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1518' ) AND ( `is_publish` = 1 ) AND ( `lang` = 'zh-cn' ) AND ( `hardware` = 'pc' ) ORDER BY ordernum desc [ RunTime:0.001000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1519' ) AND ( `is_publish` = 1 ) AND ( `lang` = 'zh-cn' ) AND ( `hardware` = 'pc' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1520' ) AND ( `is_publish` = 1 ) AND ( `lang` = 'zh-cn' ) AND ( `hardware` = 'pc' ) ORDER BY ordernum desc [ RunTime:0.001000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1521' ) AND ( `is_publish` = 1 ) AND ( `lang` = 'zh-cn' ) AND ( `hardware` = 'pc' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1522' ) AND ( `is_publish` = 1 ) AND ( `lang` = 'zh-cn' ) AND ( `hardware` = 'pc' ) ORDER BY ordernum desc [ RunTime:0.001000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1523' ) AND ( `is_publish` = 1 ) AND ( `lang` = 'zh-cn' ) AND ( `hardware` = 'pc' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1524' ) AND ( `is_publish` = 1 ) AND ( `lang` = 'zh-cn' ) AND ( `hardware` = 'pc' ) ORDER BY ordernum desc [ RunTime:0.001000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1525' ) AND ( `is_publish` = 1 ) AND ( `lang` = 'zh-cn' ) AND ( `hardware` = 'pc' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1526' ) AND ( `is_publish` = 1 ) AND ( `lang` = 'zh-cn' ) AND ( `hardware` = 'pc' ) ORDER BY ordernum desc [ RunTime:0.001000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `pid` IN ('20','1527','1515','1516','1517','1518','1519','1520','1521','1522','1523','1524','1525','1526') ) [ RunTime:0.000000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SHOW COLUMNS FROM `y_goods` [ RunTime:0.002000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_goods` WHERE ( `category_id` IN ('20','1527','1515','1516','1517','1518','1519','1520','1521','1522','1523','1524','1525','1526','1516','1253','1515','1251','1249','1255','1257','1401','1402','1409','1411','1412','1413','1414','1422','1423','1468','1469','1470','1471','1472','1473','1474','1475','1476','1477','1478','1479','1490','1517','1518','1519','1520','1521','1522','1523','1524','1525','1526','1527') ) AND ( `is_home` = 1 ) AND ( `is_publish` = 1 ) AND ( `hardware` = 'pc' ) AND ( `lang` = 'zh-cn' ) ORDER BY is_top desc, ordernum desc, create_time desc [ RunTime:0.001000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `alias` = 'About/indexInfo' ) AND ( `is_publish` = 1 ) AND ( `hardware` = 'pc' ) AND ( `lang` = 'zh-cn' ) LIMIT 1  [ RunTime:0.000000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SHOW COLUMNS FROM `y_news` [ RunTime:0.002000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_news` WHERE ( `category_id` = '1170' ) AND ( `is_publish` = 1 ) AND ( `lang` = 'zh-cn' ) LIMIT 1  [ RunTime:0.001001s ]
[ 2016-06-17T14:38:52+08:00 ] / | NOTIC: [2] Missing argument 1 for GoodsCate(), called in F:\WWW\vote\App\Lib\Action\Home\IndexAction.class.php on line 42 and defined common.php 第 271 行.
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `alias` = 'Goods' ) AND ( `is_publish` = 1 ) LIMIT 1  [ RunTime:0.000000s ]
[ 2016-06-17T14:38:52+08:00 ] / | NOTIC: [8] Undefined variable: num common.php 第 281 行.
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '20' ) AND ( `is_publish` = 1 ) AND ( `lang` = 'zh-cn' ) AND ( `hardware` = 'pc' ) ORDER BY ordernum desc, id desc [ RunTime:0.001000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `alias` = 'News' ) AND ( `is_publish` = 1 ) LIMIT 1  [ RunTime:0.000000s ]
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '19' ) AND ( `hardware` = 'pc' ) AND ( `is_publish` = 1 ) AND ( `lang` = 'zh-cn' ) [ RunTime:0.000000s ]
[ 2016-06-17T14:38:52+08:00 ] / | NOTIC: [8] Undefined variable: newsCid IndexAction.class.php 第 57 行.
[ 2016-06-17T14:38:52+08:00 ] / | SQL: SELECT * FROM `y_news` WHERE category_id in (19,1175,1176) and lang = 'zh-cn' and is_home = 1 ORDER BY is_top desc, ordernum desc, create_time desc [ RunTime:0.000000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.006000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT `alias` FROM `y_category` WHERE ( `pid` = 3 ) AND ( `is_default` = 1 ) LIMIT 1  [ RunTime:0.001000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | NOTIC: [8] Undefined index: hardware AdminAction.class.php 第 30 行.
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT `alias` FROM `y_category` WHERE ( `pid` = 3 ) AND ( `is_default` = 1 ) LIMIT 1  [ RunTime:0.001000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | NOTIC: [8] Undefined index: cid AdminAction.class.php 第 49 行.
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | NOTIC: [8] Undefined index: lang AdminAction.class.php 第 49 行.
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | NOTIC: [8] Undefined index: contract_number AdminAction.class.php 第 60 行.
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT `alias` FROM `y_category` WHERE ( `pid` = 3 ) AND ( `is_publish` = 1 ) [ RunTime:0.001000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 12 ) AND ( `is_publish` = 1 ) ORDER BY ordernum desc [ RunTime:0.001000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.006001s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '36' ) AND ( `hardware` = 'pc' ) AND ( `lang` IN ('zh-cn') ) ORDER BY ordernum desc LIMIT 0,1  [ RunTime:0.001000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1528' ) ORDER BY ordernum desc [ RunTime:0.001000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '19' ) AND ( `hardware` = 'pc' ) AND ( `lang` IN ('zh-cn') ) ORDER BY ordernum desc LIMIT 0,1  [ RunTime:0.001000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1175' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '20' ) AND ( `hardware` = 'pc' ) AND ( `lang` IN ('zh-cn') ) ORDER BY ordernum desc LIMIT 0,1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1527' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1504' ) AND ( `hardware` = 'pc' ) AND ( `lang` IN ('zh-cn') ) ORDER BY ordernum desc LIMIT 0,1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1506' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1505' ) AND ( `hardware` = 'pc' ) AND ( `lang` IN ('zh-cn') ) ORDER BY ordernum desc LIMIT 0,1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1510' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '21' ) AND ( `hardware` = 'pc' ) AND ( `lang` IN ('zh-cn') ) ORDER BY ordernum desc LIMIT 0,1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '220' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '28' ) AND ( `hardware` = 'pc' ) AND ( `lang` IN ('zh-cn') ) ORDER BY ordernum desc LIMIT 0,1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1395' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '23' ) AND ( `hardware` = 'pc' ) AND ( `lang` IN ('zh-cn') ) ORDER BY ordernum desc LIMIT 0,1  [ RunTime:0.001000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1168' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '24' ) AND ( `hardware` = 'pc' ) AND ( `lang` IN ('zh-cn') ) ORDER BY ordernum desc LIMIT 0,1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1169' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | NOTIC: [8] Undefined index: langs IndexAction.class.php 第 17 行.
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | NOTIC: [2] implode() [<a href='function.implode'>function.implode</a>]: Invalid arguments passed Db.class.php 第 497 行.
[ 2016-06-17T14:39:15+08:00 ] /index.php/admin | SQL: SELECT * FROM `y_category` WHERE ( `alias` IN () ) [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.006000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT `alias` FROM `y_category` WHERE ( `pid` = 3 ) AND ( `is_default` = 1 ) LIMIT 1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | NOTIC: [8] Undefined index: hardware AdminAction.class.php 第 30 行.
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | NOTIC: [8] Undefined index: cid AdminAction.class.php 第 49 行.
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | NOTIC: [8] Undefined index: lang AdminAction.class.php 第 49 行.
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | NOTIC: [8] Undefined index: contract_number AdminAction.class.php 第 60 行.
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `y_news` [ RunTime:0.004001s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `y_goods` [ RunTime:0.005000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `y_guestbook` [ RunTime:0.004000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `y_advert` [ RunTime:0.006000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `y_link` [ RunTime:0.005001s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `y_download` [ RunTime:0.005000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `y_job` [ RunTime:0.004000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `y_job_resume` [ RunTime:0.002000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `y_member` [ RunTime:0.002000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_news` LIMIT 1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_goods` LIMIT 1  [ RunTime:0.001001s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_guestbook` LIMIT 1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_guestbook` WHERE ( `read` = 0 ) LIMIT 1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_advert` LIMIT 1  [ RunTime:0.001000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_link` LIMIT 1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_download` LIMIT 1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_job` LIMIT 1  [ RunTime:0.001000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_job_resume` LIMIT 1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_member` LIMIT 1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT COUNT(*) AS tp_count FROM `y_member` WHERE (FROM_UNIXTIME(create_time,'%Y-%m-%d')='2016-06-17') LIMIT 1  [ RunTime:0.001000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT `alias` FROM `y_category` WHERE ( `pid` = 3 ) AND ( `is_publish` = 1 ) [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT * FROM `y_category` WHERE ( `pid` = 12 ) AND ( `is_publish` = 1 ) ORDER BY ordernum desc [ RunTime:0.001000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.003000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '36' ) AND ( `hardware` = 'pc' ) AND ( `lang` IN ('zh-cn') ) ORDER BY ordernum desc LIMIT 0,1  [ RunTime:0.001000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1528' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '19' ) AND ( `hardware` = 'pc' ) AND ( `lang` IN ('zh-cn') ) ORDER BY ordernum desc LIMIT 0,1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1175' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '20' ) AND ( `hardware` = 'pc' ) AND ( `lang` IN ('zh-cn') ) ORDER BY ordernum desc LIMIT 0,1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1527' ) ORDER BY ordernum desc [ RunTime:0.001000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1504' ) AND ( `hardware` = 'pc' ) AND ( `lang` IN ('zh-cn') ) ORDER BY ordernum desc LIMIT 0,1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1506' ) ORDER BY ordernum desc [ RunTime:0.001000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1505' ) AND ( `hardware` = 'pc' ) AND ( `lang` IN ('zh-cn') ) ORDER BY ordernum desc LIMIT 0,1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1510' ) ORDER BY ordernum desc [ RunTime:0.001000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '21' ) AND ( `hardware` = 'pc' ) AND ( `lang` IN ('zh-cn') ) ORDER BY ordernum desc LIMIT 0,1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '220' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '28' ) AND ( `hardware` = 'pc' ) AND ( `lang` IN ('zh-cn') ) ORDER BY ordernum desc LIMIT 0,1  [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1395' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '23' ) AND ( `hardware` = 'pc' ) AND ( `lang` IN ('zh-cn') ) ORDER BY ordernum desc LIMIT 0,1  [ RunTime:0.001000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1168' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '24' ) AND ( `hardware` = 'pc' ) AND ( `lang` IN ('zh-cn') ) ORDER BY ordernum desc LIMIT 0,1  [ RunTime:0.001000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1169' ) ORDER BY ordernum desc [ RunTime:0.000000s ]
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | NOTIC: [8] Undefined index: space_mb e610a1a10b883cb5466337f515664fa4.php 第 45 行.
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | NOTIC: [8] Undefined index: url function.php 第 544 行.
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | NOTIC: [8] Undefined index: website_name e610a1a10b883cb5466337f515664fa4.php 第 139 行.
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | NOTIC: [8] Undefined index: begin_time e610a1a10b883cb5466337f515664fa4.php 第 141 行.
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | NOTIC: [8] Undefined index: end_time e610a1a10b883cb5466337f515664fa4.php 第 141 行.
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | NOTIC: [8] Undefined index: end_time e610a1a10b883cb5466337f515664fa4.php 第 141 行.
[ 2016-06-17T14:39:16+08:00 ] /index.php/Admin/Index/main | NOTIC: [8] Undefined index: space_mb e610a1a10b883cb5466337f515664fa4.php 第 142 行.
[ 2016-06-17T14:39:17+08:00 ] /index.php/Admin/System/getSpaceSize | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.006001s ]
[ 2016-06-17T14:39:17+08:00 ] /index.php/Admin/System/getSpaceSize | SQL: SELECT `alias` FROM `y_category` WHERE ( `pid` = 3 ) AND ( `is_default` = 1 ) LIMIT 1  [ RunTime:0.001000s ]
[ 2016-06-17T14:39:17+08:00 ] /index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined index: hardware AdminAction.class.php 第 30 行.
[ 2016-06-17T14:39:17+08:00 ] /index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined index: cid AdminAction.class.php 第 49 行.
[ 2016-06-17T14:39:17+08:00 ] /index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined index: lang AdminAction.class.php 第 49 行.
[ 2016-06-17T14:39:17+08:00 ] /index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined index: contract_number AdminAction.class.php 第 60 行.
[ 2016-06-17T14:39:17+08:00 ] /index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 304 行.
[ 2016-06-17T14:39:17+08:00 ] /index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 302 行.
[ 2016-06-17T14:39:17+08:00 ] /index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 304 行.
